timestamp_s;timestamp_origin;sd_block_id;cyc_condition;cyc_charged;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;v_max_target_V;v_min_target_V;i_chg_max_A;i_dischg_min_A;i_chg_cutoff_A;i_dischg_cutoff_A;cap_aged_est_Ah;soh_cap;delta_q_Ah;delta_q_chg_Ah;delta_q_dischg_Ah;delta_e_Wh;delta_e_chg_Wh;delta_e_dischg_Wh;coulomb_efficiency;energy_efficiency;ocv_est_start_V;ocv_est_end_V;soc_est_start;soc_est_end;t_start_degC;t_end_degC;cyc_duration_s;num_cycles_op;num_cycles_checkup;total_q_chg_CU_RT_Ah;total_q_dischg_CU_RT_Ah;total_q_chg_cyc_OT_Ah;total_q_dischg_cyc_OT_Ah;total_q_chg_other_RT_Ah;total_q_dischg_other_RT_Ah;total_q_chg_other_OT_Ah;total_q_dischg_other_OT_Ah;total_q_chg_sum_Ah;total_q_dischg_sum_Ah;total_e_chg_CU_RT_Wh;total_e_dischg_CU_RT_Wh;total_e_chg_cyc_OT_Wh;total_e_dischg_cyc_OT_Wh;total_e_chg_other_RT_Wh;total_e_dischg_other_RT_Wh;total_e_chg_other_OT_Wh;total_e_dischg_other_OT_Wh;total_e_chg_sum_Wh;total_e_dischg_sum_Wh;uptime_ticks
1698869856.000;1;8600074752;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.801914;86.794263;-2.775309;0.000000;-2.775309;-10.188282;0.000000;-10.188282;99.350309;95.929623;4.1863;2.6389;99.4953;0.4449;24.99;25.31;10113.80;0;19;57.30;56.94;1.05;1.05;50.84;9.70;5.97;47.22;115.16;114.91;217.41;208.26;3.47;3.47;189.73;31.47;22.77;172.24;433.38;415.43;2299888884
1698871024.000;1;8600374784;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.235498;0.235498;-0.000000;0.771885;0.771885;-0.000000;nan;nan;2.6389;3.3980;0.4449;8.8034;25.31;25.08;1166.79;0;19;57.30;56.94;1.05;1.05;51.07;9.70;5.97;47.22;115.40;114.91;217.41;208.26;3.47;3.47;190.51;31.47;22.77;172.24;434.15;415.43;2300000170
1698875689.000;1;8601572352;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.518195;0.518195;0.000000;1.836412;1.836412;0.000000;nan;nan;3.3891;3.6090;12.7367;31.1290;25.02;25.01;2399.50;0;19;57.30;56.94;1.05;1.05;51.63;9.73;5.97;47.22;115.95;114.95;217.41;208.26;3.47;3.47;192.47;31.59;22.77;172.24;436.12;415.56;2300445110
1698880435.000;1;8602792960;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.591790;0.591790;-0.000000;2.188950;2.188950;-0.000000;nan;nan;3.5975;3.7452;31.1698;52.1742;24.95;24.99;2763.79;0;19;57.30;56.94;1.05;1.05;52.26;9.78;5.97;47.22;116.58;114.99;217.41;208.26;3.47;3.47;194.81;31.74;22.77;172.24;438.46;415.71;2300897879
1698884948.000;1;8603953152;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.561056;0.561056;0.000000;2.177487;2.177487;0.000000;nan;nan;3.7322;3.9359;49.5815;69.4951;24.95;24.96;2630.30;0;19;57.30;56.94;1.05;1.05;52.86;9.81;5.97;47.22;117.18;115.03;217.41;208.26;3.47;3.47;197.13;31.88;22.77;172.24;440.78;415.84;2301328289
1698889751.000;1;8605187072;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.489934;0.489934;-0.000000;1.983795;1.983795;-0.000000;nan;nan;3.9307;4.0865;69.6577;87.0469;24.94;24.95;2818.21;0;19;57.30;56.94;1.05;1.05;53.39;9.85;5.97;47.22;117.71;115.07;217.41;208.26;3.47;3.47;199.26;32.02;22.77;172.24;442.91;415.99;2301786168
1698909571.000;1;8610267648;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.006975;0.006975;-0.000000;0.028545;0.028546;-0.000000;nan;nan;4.0783;4.0851;86.4586;86.7062;1.30;1.31;144.89;0;19;57.30;56.94;1.05;1.05;53.43;9.89;5.98;47.22;117.76;115.11;217.41;208.26;3.47;3.47;199.42;32.18;22.80;172.24;443.10;416.15;2303676567
1698914734.000;1;8611594240;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.404738;0.000000;-0.404738;-1.598080;0.000000;-1.598080;nan;nan;4.0792;3.9406;86.8071;72.3621;1.54;1.59;2593.69;0;19;57.30;56.94;1.05;1.05;53.43;9.89;6.02;47.67;117.79;115.55;217.41;208.26;3.47;3.47;199.42;32.18;22.95;173.98;443.25;417.89;2304168827
1698919716.000;1;8612874752;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.560807;0.000000;-0.560807;-2.113844;0.000000;-2.113844;nan;nan;3.9458;3.7360;71.4289;51.4138;1.37;1.55;2982.10;0;19;57.30;56.94;1.05;1.05;53.43;9.89;6.05;48.26;117.83;116.15;217.41;208.26;3.47;3.47;199.42;32.18;23.09;176.24;443.40;420.15;2304644001
1698925591.000;1;8614384128;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.611842;0.000000;-0.611842;-2.196709;0.000000;-2.196709;nan;nan;3.7441;3.5677;50.8113;28.9747;1.54;1.34;3970.90;0;19;57.30;56.94;1.05;1.05;53.43;9.89;6.09;48.91;117.87;116.80;217.41;208.26;3.47;3.47;199.42;32.18;23.24;178.58;443.54;422.49;2305204309
1698929878.000;1;8615486464;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.571562;0.000000;-0.571562;-1.931708;0.000000;-1.931708;nan;nan;3.5899;3.2492;30.2155;9.8165;1.54;1.92;2466.41;0;19;57.30;56.94;1.05;1.05;53.43;9.89;6.13;49.52;117.91;117.41;217.41;208.26;3.47;3.47;199.42;32.18;23.37;180.64;443.67;424.55;2305613123
1698931423.000;1;8615884800;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001678;0.001678;0.000000;0.005545;0.005545;0.000000;nan;nan;3.2892;3.3049;8.5712;8.6307;1.89;1.86;38.80;0;19;57.30;56.94;1.05;1.05;53.44;9.90;6.16;49.55;117.94;117.44;217.41;208.26;3.47;3.47;199.45;32.21;23.46;180.72;443.80;424.67;2305760601
1700661475.000;1;9059054080;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.218919;0.000000;-0.218919;-0.655010;0.000000;-0.655010;nan;nan;3.2871;2.6007;8.4353;0.6222;24.81;25.62;891.90;0;20;57.30;56.94;1.11;1.11;53.44;10.12;6.16;49.55;118.00;117.72;217.41;208.26;3.66;3.66;199.45;32.87;23.46;180.72;443.99;425.51;2470756678
1700661885.000;1;9059160064;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012111;0.000000;-0.012111;-0.030712;0.000000;-0.030712;nan;nan;2.7069;2.5195;0.6619;0.2297;25.21;25.23;110.50;0;20;57.30;56.94;1.11;1.11;53.44;10.13;6.16;49.55;118.00;117.73;217.41;208.26;3.66;3.66;199.45;32.90;23.46;180.72;443.99;425.54;2470795827
1700673042.000;1;9062019072;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.812690;87.512684;2.788685;2.788685;0.000000;10.604409;10.604409;0.000000;nan;nan;2.6087;4.1862;0.3478;99.4943;25.06;24.90;10556.90;0;20;60.09;56.94;1.11;1.11;53.44;10.13;6.16;49.55;120.79;117.73;228.02;208.26;3.66;3.66;199.45;32.90;23.46;180.72;454.59;425.54;2471859825
1700683435.000;1;9064683520;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.796607;86.440438;-2.769937;0.000000;-2.769937;-10.170676;0.000000;-10.170676;99.327725;95.909882;4.1862;2.6398;99.4943;0.4479;24.90;25.23;10093.30;0;20;60.09;59.71;1.11;1.11;53.44;10.13;6.16;49.55;120.79;120.50;228.02;218.43;3.66;3.66;199.45;32.90;23.46;180.72;454.59;435.71;2472851009
1700684593.000;1;9064980992;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.233236;0.233236;0.000000;0.764434;0.764434;0.000000;nan;nan;2.6398;3.3974;0.4479;8.7402;25.23;24.95;1157.99;0;20;60.09;59.71;1.11;1.11;53.67;10.13;6.16;49.55;121.02;120.50;228.02;218.43;3.66;3.66;200.22;32.90;23.46;180.72;455.36;435.71;2472961445
1700688994.000;1;9066110976;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.516344;0.516344;0.000000;1.829937;1.829937;0.000000;nan;nan;3.3894;3.6090;12.7543;31.1120;24.88;24.87;2385.10;0;20;60.09;59.71;1.11;1.11;54.23;10.17;6.16;49.55;121.58;120.54;228.02;218.43;3.66;3.66;202.18;33.02;23.46;180.72;457.32;435.84;2473381187
1700693712.000;1;9067324416;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.591418;0.591418;-0.000000;2.187619;2.187619;-0.000000;nan;nan;3.5975;3.7452;31.1689;52.1956;24.88;24.95;2765.00;0;20;60.09;59.71;1.11;1.11;54.86;10.21;6.16;49.55;122.21;120.58;228.02;218.43;3.66;3.66;204.51;33.16;23.46;180.72;459.65;435.97;2473831104
1700698297.000;1;9068503040;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.560888;0.560888;-0.000000;2.176852;2.176852;-0.000000;nan;nan;3.7321;3.9361;49.5749;69.5162;24.87;24.90;2633.30;0;20;60.09;59.71;1.11;1.11;55.46;10.25;6.16;49.55;122.81;120.62;228.02;218.43;3.66;3.66;206.83;33.31;23.46;180.72;461.97;436.12;2474268341
1700703182.000;1;9069757952;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.489024;0.489024;0.000000;1.980113;1.980113;0.000000;nan;nan;3.9307;4.0865;69.6554;87.0417;24.85;24.89;2805.20;0;20;60.09;59.71;1.11;1.11;55.98;10.29;6.16;49.55;123.33;120.65;228.02;218.43;3.66;3.66;208.97;33.45;23.46;180.72;464.10;436.27;2474734296
1700749529.000;1;9076152320;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.008464;0.008464;-0.000000;0.034638;0.034638;-0.000000;nan;nan;4.0778;4.0850;86.2946;86.5955;1.71;1.73;173.71;0;20;60.09;59.71;1.11;1.11;56.02;10.33;6.16;49.55;123.38;120.69;228.02;218.43;3.66;3.66;209.13;33.62;23.50;180.72;464.30;436.43;2479154327
1700754653.000;1;9077469184;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.402926;0.000000;-0.402926;-1.590841;0.000000;-1.590841;nan;nan;4.0790;3.9405;86.7552;72.3475;1.72;1.77;2584.10;0;20;60.09;59.71;1.11;1.11;56.02;10.33;6.20;49.99;123.42;121.13;228.02;218.43;3.66;3.66;209.13;33.62;23.65;182.46;464.45;438.17;2479643183
1700759408.000;1;9078691328;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.559918;0.000000;-0.559918;-2.110895;0.000000;-2.110895;nan;nan;3.9457;3.7359;71.4173;51.3960;1.75;1.72;2949.80;0;20;60.09;59.71;1.11;1.11;56.02;10.33;6.24;50.59;123.46;121.73;228.02;218.43;3.66;3.66;209.13;33.62;23.80;184.72;464.60;440.42;2480096533
1700765242.000;1;9080190464;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.612248;0.000000;-0.612248;-2.198301;0.000000;-2.198301;nan;nan;3.7442;3.5677;50.8215;28.9290;1.68;1.68;3977.79;0;20;60.09;59.71;1.11;1.11;56.02;10.33;6.28;51.24;123.49;122.38;228.02;218.43;3.66;3.66;209.13;33.62;23.94;187.05;464.74;442.76;2480653016
1700769591.000;1;9081308672;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.567998;0.000000;-0.567998;-1.919853;0.000000;-1.919853;nan;nan;3.5895;3.2492;30.1615;9.8513;1.72;1.94;2449.50;0;20;60.09;59.71;1.11;1.11;56.02;10.33;6.31;51.84;123.53;122.99;228.02;218.43;3.66;3.66;209.13;33.62;24.07;189.10;464.87;444.81;2481067724
1700771140.000;1;9081708032;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001642;0.001642;0.000000;0.005425;0.005425;0.000000;nan;nan;3.2895;3.3049;8.5804;8.6388;1.92;1.90;38.20;0;20;60.09;59.71;1.11;1.11;56.04;10.34;6.34;51.87;123.57;123.02;228.02;218.43;3.66;3.66;209.16;33.65;24.16;189.19;465.00;444.93;2481215564
1702472824.000;1;9517617664;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.216311;0.000000;-0.216311;-0.647385;0.000000;-0.647385;nan;nan;3.2862;2.6041;8.4004;0.6657;25.02;25.78;881.90;0;21;60.09;59.71;1.17;1.16;56.04;10.56;6.34;51.87;123.63;123.30;228.02;218.43;3.85;3.84;209.16;34.30;24.16;189.19;465.19;445.76;2643505824
1702473234.000;1;9517723648;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.012047;0.000000;-0.012047;-0.030561;0.000000;-0.030561;nan;nan;2.7071;2.5196;0.6625;0.2317;25.39;25.40;109.60;0;21;60.09;59.71;1.17;1.16;56.04;10.57;6.34;51.87;123.63;123.31;228.02;218.43;3.85;3.84;209.16;34.33;24.16;189.19;465.19;445.79;2643544886
1702484369.000;1;9520577536;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.808211;87.214059;2.784283;2.784283;0.000000;10.588413;10.588413;0.000000;nan;nan;2.6086;4.1863;0.3476;99.4955;25.24;25.08;10535.00;0;21;62.87;59.71;1.17;1.16;56.04;10.57;6.34;51.87;126.41;123.31;238.60;218.43;3.85;3.84;209.16;34.33;24.16;189.19;475.78;445.79;2644606806
1702494744.000;1;9523237376;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.791652;86.110115;-2.765007;0.000000;-2.765007;-10.155753;0.000000;-10.155753;99.307686;95.913833;4.1863;2.6404;99.4955;0.4500;25.08;25.40;10075.70;0;21;62.87;62.48;1.17;1.16;56.04;10.57;6.34;51.87;126.41;126.07;238.60;228.59;3.85;3.84;209.16;34.33;24.16;189.19;475.78;455.95;2645596302
1702495890.000;1;9523531776;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.231480;0.231480;0.000000;0.758537;0.758537;0.000000;nan;nan;2.6404;3.3970;0.4500;8.6930;25.40;25.13;1145.60;0;21;62.87;62.48;1.17;1.16;56.27;10.57;6.34;51.87;126.64;126.07;238.60;228.59;3.85;3.84;209.92;34.33;24.16;189.19;476.54;455.95;2645705557
1702500056.000;1;9524602368;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.515058;0.515058;0.000000;1.825321;1.825321;0.000000;nan;nan;3.3899;3.6090;12.7814;31.1225;25.11;25.09;2374.79;0;21;62.87;62.48;1.17;1.16;56.82;10.60;6.34;51.87;127.19;126.11;238.60;228.59;3.85;3.84;211.88;34.45;24.16;189.19;478.49;456.07;2646102940
1702504659.000;1;9525785600;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.589308;0.589308;0.000000;2.179764;2.179764;0.000000;nan;nan;3.5977;3.7452;31.1911;52.1762;25.09;25.10;2739.70;0;21;62.87;62.48;1.17;1.16;57.45;10.64;6.34;51.87;127.82;126.15;238.60;228.59;3.85;3.84;214.19;34.59;24.16;189.19;480.81;456.20;2646542027
1702509322.000;1;9526984192;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.561360;0.561360;0.000000;2.178521;2.178521;0.000000;nan;nan;3.7319;3.9361;49.5574;69.5474;25.09;25.07;2628.31;0;21;62.87;62.48;1.17;1.16;58.05;10.68;6.34;51.87;128.42;126.19;238.60;228.59;3.85;3.84;216.51;34.72;24.16;189.19;483.13;456.34;2646986672
1702514282.000;1;9528258560;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.489289;0.489289;0.000000;1.981134;1.981134;0.000000;nan;nan;3.9306;4.0866;69.6491;87.0726;25.02;25.07;2808.90;0;21;62.87;62.48;1.17;1.16;58.57;10.72;6.34;51.87;128.95;126.23;238.60;228.59;3.85;3.84;218.65;34.87;24.16;189.19;485.26;456.49;2647459844
1702535093.000;1;9533592576;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.006955;0.006955;-0.000000;0.028461;0.028461;-0.000000;nan;nan;4.0784;4.0852;86.4738;86.7214;1.60;1.62;143.40;0;21;62.87;62.48;1.17;1.16;58.61;10.76;6.35;51.87;128.99;126.26;238.60;228.59;3.85;3.84;218.80;35.03;24.19;189.19;485.45;456.64;2649444523
1702540265.000;1;9534921728;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.404371;0.000000;-0.404371;-1.596678;0.000000;-1.596678;nan;nan;4.0793;3.9405;86.8355;72.3504;1.69;1.67;2587.40;0;21;62.87;62.48;1.17;1.16;58.61;10.76;6.38;52.31;129.03;126.71;238.60;228.59;3.85;3.84;218.80;35.03;24.34;190.93;485.60;458.39;2649937666
1702545118.000;1;9536168960;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.559431;0.000000;-0.559431;-2.108995;0.000000;-2.108995;nan;nan;3.9457;3.7359;71.4230;51.3835;1.68;1.69;2950.20;0;21;62.87;62.48;1.17;1.16;58.61;10.76;6.42;52.91;129.07;127.30;238.60;228.59;3.85;3.84;218.80;35.03;24.49;193.19;485.75;460.64;2650400540
1702551028.000;1;9537687552;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.612194;0.000000;-0.612194;-2.198108;0.000000;-2.198108;nan;nan;3.7442;3.5677;50.8209;28.8915;1.68;1.65;3970.30;0;21;62.87;62.48;1.17;1.16;58.61;10.76;6.46;53.56;129.11;127.95;238.60;228.59;3.85;3.84;218.80;35.03;24.63;195.53;485.89;462.98;2650964136
1702555317.000;1;9538790400;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.567157;0.000000;-0.567157;-1.917210;0.000000;-1.917210;nan;nan;3.5895;3.2492;30.1659;9.8497;1.76;1.97;2440.30;0;21;62.87;62.48;1.17;1.16;58.61;10.76;6.50;54.16;129.14;128.56;238.60;228.59;3.85;3.84;218.80;35.03;24.77;197.57;486.02;465.03;2651373266
1702556890.000;1;9539195392;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001665;0.001665;0.000000;0.005502;0.005502;0.000000;nan;nan;3.2894;3.3049;8.5790;8.6383;1.95;1.92;38.70;0;21;62.87;62.48;1.17;1.16;58.62;10.77;6.52;54.19;129.18;128.59;238.60;228.59;3.85;3.84;218.84;35.06;24.86;197.66;486.15;465.15;2651523404
1704319395.000;1;9990700544;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.214174;0.000000;-0.214174;-0.641128;0.000000;-0.641128;nan;nan;3.2862;2.6091;8.4006;0.7286;25.02;25.76;872.59;0;22;62.87;62.48;1.22;1.22;58.62;10.98;6.52;54.19;129.24;128.87;238.60;228.59;4.04;4.04;218.84;35.70;24.86;197.66;486.34;465.98;2819614197
1704319805.000;1;9990806528;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.011974;0.000000;-0.011974;-0.030381;0.000000;-0.030381;nan;nan;2.7074;2.5199;0.6633;0.2344;25.39;25.41;108.59;0;22;62.87;62.48;1.22;1.22;58.62;10.99;6.52;54.19;129.24;128.88;238.60;228.59;4.04;4.04;218.84;35.73;24.86;197.66;486.34;466.01;2819653164
1704330924.000;1;9993656320;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.803775;86.918354;2.779874;2.779874;0.000000;10.573150;10.573150;0.000000;nan;nan;2.6088;4.1863;0.3481;99.4956;25.25;25.13;10520.39;0;22;65.65;62.48;1.22;1.22;58.62;10.99;6.52;54.19;132.02;128.88;249.18;228.59;4.04;4.04;218.84;35.73;24.86;197.66;496.91;466.01;2820713682
1704341283.000;1;9996312064;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.787177;85.811776;-2.760563;0.000000;-2.760563;-10.141517;0.000000;-10.141517;99.305302;95.917648;4.1863;2.6406;99.4956;0.4505;25.13;25.42;10060.21;0;22;65.65;65.24;1.22;1.22;58.62;10.99;6.52;54.19;132.02;131.64;249.18;238.73;4.04;4.04;218.84;35.73;24.86;197.66;496.91;476.15;2821701708
1704342420.000;1;9996604416;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.229671;0.229671;0.000000;0.752523;0.752523;0.000000;nan;nan;2.6406;3.3965;0.4505;8.6420;25.42;25.15;1136.60;0;22;65.65;65.24;1.22;1.22;58.85;10.99;6.52;54.19;132.25;131.64;249.18;238.73;4.04;4.04;219.59;35.73;24.86;197.66;497.67;476.15;2821810106
1704346645.000;1;9997689856;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.513756;0.513756;-0.000000;1.820765;1.820765;-0.000000;nan;nan;3.3896;3.6090;12.7660;31.0897;25.06;25.10;2365.90;0;22;65.65;65.24;1.22;1.22;59.41;11.03;6.52;54.19;132.80;131.68;249.18;238.73;4.04;4.04;221.55;35.86;24.86;197.66;499.62;476.28;2822213048
1704351222.000;1;9998866432;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.588680;0.588680;0.000000;2.177500;2.177500;0.000000;nan;nan;3.5978;3.7452;31.2025;52.1984;25.11;25.11;2747.00;0;22;65.65;65.24;1.22;1.22;60.03;11.07;6.52;54.19;133.43;131.71;249.18;238.73;4.04;4.04;223.86;35.99;24.86;197.66;501.93;476.41;2822649570
1704355685.000;1;10000013824;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.560353;0.560353;0.000000;2.174673;2.174673;0.000000;nan;nan;3.7322;3.9363;49.5866;69.5723;25.08;25.09;2624.61;0;22;65.65;65.24;1.22;1.22;60.63;11.11;6.52;54.19;134.02;131.75;249.18;238.73;4.04;4.04;226.18;36.13;24.86;197.66;504.25;476.55;2823075156
1704360857.000;1;10001342464;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.488716;0.488716;0.000000;1.978804;1.978804;0.000000;nan;nan;3.9306;4.0865;69.6451;87.0757;25.03;25.08;2800.40;0;22;65.65;65.24;1.22;1.22;61.16;11.15;6.52;54.19;134.55;131.79;249.18;238.73;4.04;4.04;228.31;36.28;24.86;197.66;506.38;476.70;2823568502
